id,description,category,register,province,urgency,asta_cita,legislative_target,impact_scope,sub_topic,source,cleaned_description,misi_id,model_input,category_label,urgency_label,asta_label
aa8c75ec-1047-4de0-bde9-33204ad206c4,"Bencana pangan lagi terjadi di Sulawesi! Jika swasembada pangan belum bisa ditunaikan, maka kebijakan penanganan harus segera disetujui di DPRD Provinsi!",Lingkungan,informal,Papua,5,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Provinsi,Individual,Lingkungan,synthetic_v3.1_asta_urgency,"pangan lagi terjadi di sulawesi! jika swasembada pangan belum bisa ditunaikan, maka kebijakan penanganan harus segera disetujui di dprd provinsi!",2,"legislative target dprd provinsi. asta cita misi 2. impact scope individual. register informal.  aspirasi warga: pangan lagi terjadi di sulawesi! jika swasembada pangan belum bisa ditunaikan, maka kebijakan penanganan harus segera disetujui di dprd provinsi!",4,4,1
706a9aae-5df5-4609-bc58-42292be068cb,Mengembangkan program bantuan untuk pasien yang terkena bencana dengan menyediakan layanan kesehatan darurat,Kesehatan,formal,NTT,4,Misi Bencana,DPRD,Regional,Bantuan Bencana,booster_v3.2,program bantuan untuk pasien yang terkena bencana dengan menyediakan layanan kesehatan darurat,0,legislative target dprd. asta cita misi unknown. impact scope regional. register formal.  aspirasi warga: program bantuan untuk pasien yang terkena bencana dengan menyediakan layanan kesehatan darurat,3,3,8
47dc348f-ecd4-4ae7-9175-9ccfac360b92,"Kalo saya jadi orang, akses kesehatan di desa saya jadi perhatian utama. Tinggal jauh dari puskesmas, pasien butuh waktu jauh dr Puskesmas untuk ke puskesmas. Tapi saya harap ada solusi kalo Puskesmas tidak cukup banyak dokter",Kesehatan,informal,NTT,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Peningkatan Akses Kesehatan di Wilayah Pedesaan,synthetic_v3.1_asta_urgency,"kalo saya jadi orang, akses kesehatan di desa saya jadi perhatian utama. tinggal jauh dari puskesmas, pasien butuh waktu jauh dari puskesmas untuk ke puskesmas. tapi saya harap ada solusi kalo puskesmas tidak cukup banyak dokter",4,"legislative target dprd kab kota. asta cita misi 4. impact scope individual. register informal.  aspirasi warga: kalo saya jadi orang, akses kesehatan di desa saya jadi perhatian utama. tinggal jauh dari puskesmas, pasien butuh waktu jauh dari puskesmas untuk ke puskesmas. tapi saya harap ada solusi kalo puskesmas tidak cukup banyak dokter",3,2,3
38fc989c-b986-4fd9-aed1-4eb1ddefc375,Saya baru-baru ini melihat ada banyak sekali kasus demam berdarah di daerah saya. Saya khawatir hal ini akan memperburuk masalah kesehatan di daerah kita. Saya berharap pemerintah bisa meningkatkan kebijakan vaksinasi untuk mencegah penyebaran penyakit seperti demam berdarah.,Kesehatan,informal,Jawa Timur,2,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,National,Peningkatan Kebijakan Vaksinasi untuk Mencegah Penyakit,synthetic_v3.1_asta_urgency,saya baru-baru ini melihat ada banyak sekali kasus demam berdarah di daerah saya. saya khawatir hal ini akan memperburuk masalah kesehatan di daerah kita. saya berharap pemerintah bisa meningkatkan kebijakan vaksinasi untuk mencegah penyebaran penyakit seperti demam berdarah.,4,legislative target dpr ri. asta cita misi 4. impact scope national. register informal.  aspirasi warga: saya baru-baru ini melihat ada banyak sekali kasus demam berdarah di daerah saya. saya khawatir hal ini akan memperburuk masalah kesehatan di daerah kita. saya berharap pemerintah bisa meningkatkan kebijakan vaksinasi untuk mencegah penyebaran penyakit seperti demam berdarah.,3,1,3
fa981595-f5be-4967-87f9-e3d0db310481,"Perlu tempat wisata yang lebih banyak di daerah saya, akan meningkatkan kawirausahaan warga #Misi3",Infrastruktur,informal,Sumatera Utara,1,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,Regional,Pengembangan UMKM,synthetic_v3.1_asta_urgency,"perlu tempat wisata yang lebih banyak di daerah saya, akan meningkatkan kawirausahaan warga misi3",3,"legislative target dprd kab kota. asta cita misi 3. impact scope regional. register informal.  aspirasi warga: perlu tempat wisata yang lebih banyak di daerah saya, akan meningkatkan kawirausahaan warga misi3",1,0,2
25c76f97-bcf2-448b-a83c-1302f763e1d0,"Keterbatasan akses internet di Desa Tegal, Kabupaten Jepara, Jawa Tengah, yang menyebabkan kesulitan warga dalam mengakses informasi dan layanan ekonomi selama 10 tahun, sehingga mengganggu kemajuan ekonomi daerah.",Sosial,formal,Papua,4,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Individual,Peningkatan Akses Internet di Wilayah Pedesaan,synthetic_v3.1_asta_urgency,"akses internet di desa tegal, kabupaten jepara, jawa tengah, yang menyebabkan kesulitan warga dalam mengakses informasi dan layanan ekonomi selama 10 tahun, sehingga mengganggu kemajuan ekonomi daerah.",6,"legislative target dprd kab kota. asta cita misi 6. impact scope individual. register formal.  aspirasi warga: akses internet di desa tegal, kabupaten jepara, jawa tengah, yang menyebabkan kesulitan warga dalam mengakses informasi dan layanan ekonomi selama 10 tahun, sehingga mengganggu kemajuan ekonomi daerah.",6,3,5
9f5d5a60-0381-489d-a517-ec9060dd2cf1,"Sekolah di Kecamatan Kuta gak ada ruang belajar lagi, hrs dibangun sekolah baru di sana, jangan bgt!",Kesehatan,informal,NTT,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Fasilitas Pendidikan Lokal,synthetic_v3.1_asta_urgency,"di kecamatan kuta tidak ada ruang belajar lagi, hrs dibangun sekolah baru di sana, jangan bgt!",4,"legislative target dprd kab kota. asta cita misi 4. impact scope community. register informal.  aspirasi warga: di kecamatan kuta tidak ada ruang belajar lagi, hrs dibangun sekolah baru di sana, jangan bgt!",3,2,3
ac7c126e-29af-4f82-bd48-2188c8b424a0,Saya kecewa sekali karena saya harus pergi ke kota lain dr 100 km untuk mendapatkan pendidikan yang layak,Pendidikan,informal,Kalimantan Timur,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,National,Pendidikan,synthetic_v3.1_asta_urgency,saya kecewa sekali karena saya harus pergi ke kota lain dari 100 km untuk mendapatkan pendidikan yang layak,4,legislative target dprd provinsi. asta cita misi 4. impact scope national. register informal.  aspirasi warga: saya kecewa sekali karena saya harus pergi ke kota lain dari 100 km untuk mendapatkan pendidikan yang layak,5,4,3
81a695b5-715b-45fe-a870-5723b273e032,"Pasar Malam di Bandung, banyak warga terpapar virus Corona, drg gak ada penanganan yang memadai",Kesehatan,informal,Jambi,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Individual,Penyebaran Virus Corona di Pasar,synthetic_v3.1_asta_urgency,"pasar malam di bandung, banyak warga terpapar virus corona, drg tidak ada penanganan yang memadai",4,"legislative target dprd provinsi. asta cita misi 4. impact scope individual. register informal.  aspirasi warga: pasar malam di bandung, banyak warga terpapar virus corona, drg tidak ada penanganan yang memadai",3,4,3
56d106f9-964d-4d2e-8456-4a3c6a17be64,"NYAWA TERANCAM, kebutuhan akan donasi organ perlu disosialisasikan untuk meningkatkan kesadaran masyarakat",Kesehatan,formal,NTT,5,Misi Selamatkan Jiwa,DPRD,Community,Donasi Organ,booster_v3.2,"nyawa terancam, kebutuhan akan donasi organ perlu disosialisasikan untuk meningkatkan kesadaran masyarakat",0,"legislative target dprd. asta cita misi unknown. impact scope community. register formal.  aspirasi warga: nyawa terancam, kebutuhan akan donasi organ perlu disosialisasikan untuk meningkatkan kesadaran masyarakat",3,4,8
03d406a1-d169-4eac-8657-38917b0781a2,Saya ingin melihat pemerintah membuat program pelatihan bagi warga desa supaya bisa berjualan secara online. Ini bisa jadi sumber pendapatan baru buat mereka. Saya harap bisa ada dukungan dari pemerintah,Sosial,informal,Kalimantan Timur,1,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Individual,Pemberdayaan Ekonomi Warga Desa,synthetic_v3.1_asta_urgency,saya ingin melihat pemerintah membuat program pelatihan bagi warga desa supaya bisa berjualan secara online. ini bisa jadi sumber pendapatan baru buat mereka. saya harap bisa ada dukungan dari pemerintah,6,legislative target dprd kab kota. asta cita misi 6. impact scope individual. register informal.  aspirasi warga: saya ingin melihat pemerintah membuat program pelatihan bagi warga desa supaya bisa berjualan secara online. ini bisa jadi sumber pendapatan baru buat mereka. saya harap bisa ada dukungan dari pemerintah,6,0,5
854cf539-be20-479a-9e6e-0df3ade0ab5d,"Bgt, di desaku ada pemilu, tapi warga nggak tahu kapan dan kemana Voting Booth! Pemilu harus makin transparan, jangan bikin warga bingung lagi!",Sosial,informal,Jawa Barat,2,"Misi 1: Ideologi, Demokrasi, dan HAM",DPRD Kab/Kota,National,Peningkatan Transparansi Proses Demokrasi Lokal,synthetic_v3.1_asta_urgency,"bgt, di desaku ada pemilu, tapi warga tidak tahu kapan dan kemana voting booth! pemilu harus makin transparan, jangan bikin warga bingung lagi!",1,"legislative target dprd kab kota. asta cita misi 1. impact scope national. register informal.  aspirasi warga: bgt, di desaku ada pemilu, tapi warga tidak tahu kapan dan kemana voting booth! pemilu harus makin transparan, jangan bikin warga bingung lagi!",6,1,0
d8bc43a6-f3a8-41a0-9e42-146ddf81d50c,"Jln rusak bgt di Desa Sawah, sejak 6 bln lalu, pengangguran meningkat 2x lipat, anak muda pindah ke kota!",Infrastruktur,informal,Jawa Barat,3,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,Regional,Infrastruktur yang rusak,synthetic_v3.1_asta_urgency,"jalan rusak sangat di desa sawah, sejak 6 bln lalu, pengangguran meningkat 2x lipat, anak muda pindah ke kota!",3,"legislative target dprd kab kota. asta cita misi 3. impact scope regional. register informal.  aspirasi warga: jalan rusak sangat di desa sawah, sejak 6 bln lalu, pengangguran meningkat 2x lipat, anak muda pindah ke kota!",1,2,2
90831b55-552c-4134-8049-26275b38d193,"Kurikulum TK di daerah saya masih pakai metode belajar yang lama, anak-anak menjadi bosan dengan metode belajar yang kurang menarik. Mesti diubah dengan metode belajar yang lebih interaktif dan menyenangkan.",Pendidikan,informal,Jawa Timur,1,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,National,Peningkatan Kualitas Kurikulum TK,synthetic_v3.1_asta_urgency,"tk di daerah saya masih pakai metode belajar yang lama, anak-anak menjadi bosan dengan metode belajar yang kurang menarik. mesti diubah dengan metode belajar yang lebih interaktif dan menyenangkan.",4,"legislative target dprd provinsi. asta cita misi 4. impact scope national. register informal.  aspirasi warga: tk di daerah saya masih pakai metode belajar yang lama, anak-anak menjadi bosan dengan metode belajar yang kurang menarik. mesti diubah dengan metode belajar yang lebih interaktif dan menyenangkan.",5,0,3
2bc750f7-1151-40d4-ba33-c6ae92bb2b50,Menyediakan perlindungan dan dukungan bagi korban kekerasan dalam rumah tangga dan memperkuat hukuman bagi pelaku kekerasan,Sosial,informal,Jambi,5,Misi Perlindungan Korban,DPR RI,Community,Kekerasan Dalam Rumah Tangga,booster_v3.2,perlindungan dan dukungan bagi korban kekerasan dalam rumah tangga dan memperkuat hukuman bagi pelaku kekerasan,0,legislative target dpr ri. asta cita misi unknown. impact scope community. register informal.  aspirasi warga: perlindungan dan dukungan bagi korban kekerasan dalam rumah tangga dan memperkuat hukuman bagi pelaku kekerasan,6,4,8
4a2082e7-3679-4f59-8d52-db1e708c3fdd,"Saya orang yang tinggal di pedalaman Papua, tidak ada listrik 3 hari terus, bahan bakar minyak mahal, kantor saya juga harus ditutup, DPRD Provinsi tolong!",Ekonomi,informal,Jawa Timur,5,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Provinsi,National,Krisis Energi dan Listrik,synthetic_v3.1_asta_urgency,"saya orang yang tinggal di pedalaman papua, tidak ada listrik 3 hari terus, bahan bakar minyak mahal, kantor saya juga harus ditutup, dprd provinsi tolong!",2,"legislative target dprd provinsi. asta cita misi 2. impact scope national. register informal.  aspirasi warga: saya orang yang tinggal di pedalaman papua, tidak ada listrik 3 hari terus, bahan bakar minyak mahal, kantor saya juga harus ditutup, dprd provinsi tolong!",0,4,1
770f1184-ab95-4638-9386-1f631a081e52,"Desa Cipawon, Kabupaten Cirebon, Jawa Barat membutuhkan peningkatan infrastruktur kesehatan. Fasilitas kesehatan yang ada saat ini tidak dapat menampung kebutuhan warga yang memerlukan perawatan medis. Kami meminta pemerintah meningkatkan infrastruktur kesehatan desa.",Infrastruktur,formal,Papua,3,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Individual,Infrastruktur,synthetic_v3.1_asta_urgency,"desa cipawon, kabupaten cirebon, jawa barat membutuhkan peningkatan infrastruktur kesehatan. fasilitas kesehatan yang ada saat ini tidak dapat menampung kebutuhan warga yang memerlukan perawatan medis. kami meminta pemerintah meningkatkan infrastruktur kesehatan desa.",6,"legislative target dprd kab kota. asta cita misi 6. impact scope individual. register formal.  aspirasi warga: desa cipawon, kabupaten cirebon, jawa barat membutuhkan peningkatan infrastruktur kesehatan. fasilitas kesehatan yang ada saat ini tidak dapat menampung kebutuhan warga yang memerlukan perawatan medis. kami meminta pemerintah meningkatkan infrastruktur kesehatan desa.",1,2,5
68dc0789-c806-463d-af55-2817b7ab01dc,"Desanya tenggelam, banjir bgt, jln akses ke rumahnya rusak, keluarganya terancam kehilangan tempat tinggal! Mau ke DPR RI, DPRD Provinsi, dan DPRD Kab/Kota, tolong dibangun infrastruktur yang memadai di desanya!",Infrastruktur,informal,Jambi,5,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPR RI,Regional,Infrastruktur Pemadangan Air dan Drainase di Desa Terpencil,synthetic_v3.1_asta_urgency,"tenggelam, banjir bgt, jalan akses ke rumahnya rusak, keluarganya terancam kehilangan tempat tinggal! mau ke dpr ri, dprd provinsi, dan dprd kab/kota, tolong dibangun infrastruktur yang memadai di desanya!",6,"legislative target dpr ri. asta cita misi 6. impact scope regional. register informal.  aspirasi warga: tenggelam, banjir bgt, jalan akses ke rumahnya rusak, keluarganya terancam kehilangan tempat tinggal! mau ke dpr ri, dprd provinsi, dan dprd kab/kota, tolong dibangun infrastruktur yang memadai di desanya!",1,4,5
bde7bfc8-a030-48dc-a7ff-8e2323e42b7f,SEGERA meningkatkan jumlah dokter dan perawat di rumah sakit umum untuk mengatasi kekurangan tenaga medis,Kesehatan,informal,NTT,5,Misi Kesehatan,DPR RI,National,Tenaga Medis,booster_v3.2,meningkatkan jumlah dokter dan perawat di rumah sakit umum untuk mengatasi kekurangan tenaga medis,0,legislative target dpr ri. asta cita misi unknown. impact scope national. register informal.  aspirasi warga: meningkatkan jumlah dokter dan perawat di rumah sakit umum untuk mengatasi kekurangan tenaga medis,3,4,8
de15305b-e3d9-42be-b692-54a36b853ba2,"Saya kehilangan teman saya karena tidak ada rumah sakit yang menerima pasien di desa kami, apa harus terjadi kembali?!",Pendidikan,informal,Kalimantan Timur,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Kesehatan,synthetic_v3.1_asta_urgency,"saya kehilangan teman saya karena tidak ada rumah sakit yang menerima pasien di desa kami, apa harus terjadi kembali!",4,"legislative target dprd kab kota. asta cita misi 4. impact scope regional. register informal.  aspirasi warga: saya kehilangan teman saya karena tidak ada rumah sakit yang menerima pasien di desa kami, apa harus terjadi kembali!",5,4,3
93491204-bb00-40be-b4c1-3bed1a6f6c92,"Pemantauan kualitas air Sungai Bengawan Solo di Kabupaten Sragen, Jawa Tengah, telah menunjukkan peningkatan konsentrasi limbah industri. Ini dapat berdampak pada kesehatan penduduk setempat dalam waktu 2-3 tahun jika tidak diatasi.",Lingkungan,formal,Jawa Timur,2,Misi 8: Penyelarasan Kehidupan yang Harmonis dengan Alam dan Budaya,DPRD Kab/Kota,Regional,Lingkungan Air dan Kualitas Hidup,synthetic_v3.1_asta_urgency,"kualitas air sungai bengawan solo di kabupaten sragen, jawa tengah, telah menunjukkan peningkatan konsentrasi limbah industri. ini dapat berdampak pada kesehatan penduduk setempat dalam waktu 2-3 tahun jika tidak diatasi.",8,"legislative target dprd kab kota. asta cita misi 8. impact scope regional. register formal.  aspirasi warga: kualitas air sungai bengawan solo di kabupaten sragen, jawa tengah, telah menunjukkan peningkatan konsentrasi limbah industri. ini dapat berdampak pada kesehatan penduduk setempat dalam waktu 2-3 tahun jika tidak diatasi.",4,1,7
4cb54256-b1b8-41ee-9a18-8d1f528f46ed,Masyarakat harus diberikan edukasi yang cukup tentang kesehatan reproduksi dan hak-haknya,Kesehatan,formal,NTT,3,Misi Pendidikan,DPRD,Community,Edukasi Kesehatan,booster_v3.2,harus diberikan edukasi yang cukup tentang kesehatan reproduksi dan hak-haknya,0,legislative target dprd. asta cita misi unknown. impact scope community. register formal.  aspirasi warga: harus diberikan edukasi yang cukup tentang kesehatan reproduksi dan hak-haknya,3,2,8
7722ab54-47df-4872-bae5-c3996fb503e4,"Saya penasaran, kenapa masih banyak anak-anak kurang mampu yang nggak bisa mengakses pendidikan, di Kecamatan Cileungsi, Kabupaten Bogor, perlu dibantu dengan dana bantuan, ya?",Keamanan,informal,Jawa Barat,1,"Misi 1: Ideologi, Demokrasi, dan HAM",DPRD Kab/Kota,National,Pembangunan Pendidikan,synthetic_v3.1_asta_urgency,"saya penasaran, kenapa masih banyak anak-anak kurang mampu yang tidak bisa mengakses pendidikan, di kecamatan cileungsi, kabupaten bogor, perlu dibantu dengan dana bantuan, ya?",1,"legislative target dprd kab kota. asta cita misi 1. impact scope national. register informal.  aspirasi warga: saya penasaran, kenapa masih banyak anak-anak kurang mampu yang tidak bisa mengakses pendidikan, di kecamatan cileungsi, kabupaten bogor, perlu dibantu dengan dana bantuan, ya?",2,0,0
