id,description,category,register,province,urgency,asta_cita,legislative_target,impact_scope,sub_topic,source
8944578d-cf55-4478-947c-83ee25799bfa,Pemberdayaan perempuan desa,Sosial,informal,Sumatera Utara,4,Misi 6,DPRD Provinsi,National,Sosial,synthetic_strategic_v2
753028d1-0815-4c75-abe6-61412b589e77,Kurangnya infrastruktur desa,Sosial,informal,Jawa Timur,4,Misi 6,DPRD Kab/Kota,Individual,Sosial,synthetic_strategic_v2
6daed1ba-bbd1-4b82-93e5-3c17f01c1dd9,Pendidikan karakter desa,Sosial,informal,Sumatera Utara,3,Misi 1,DPRD Provinsi,Individual,Sosial,synthetic_strategic_v2
6e2c3065-47a9-4577-b3ed-a2ee9058b63c,Kesejahteraan sosial desa,Sosial,informal,Jawa Barat,4,Misi 6,DPR RI,Regional,Sosial,synthetic_strategic_v2
b695bd04-2888-466f-b31f-25023c8badab,Partisipasi masyarakat desa,Sosial,informal,Jawa Timur,4,Misi 1,DPRD Kab/Kota,Individual,Sosial,synthetic_strategic_v2
1f0c1bbd-a2ed-4b97-8e59-629bc506fbc5,perlu adanya pendidikan HAM di desa,Sosial,informal,Papua,4,Misi 1,DPRD Kab/Kota,Regional,Sosial,synthetic_strategic_v2
d9746d10-fc7f-4f41-a5d2-c5de11e98f20,desa butuh akses internet,Sosial,informal,Jawa Barat,5,Misi 6,DPRD Provinsi,Community,Sosial,synthetic_strategic_v2
f0f5796c-3c0e-4ef1-9566-a514717ecad2,perlindungan anak di desa,Sosial,informal,Kalimantan Timur,5,Misi 1,DPR RI,Regional,Sosial,synthetic_strategic_v2
08372bad-f99c-48fa-84c6-866b5fcec15c,butuh pelatihan wirausaha,Sosial,informal,NTT,3,Misi 6,DPRD Kab/Kota,Community,Sosial,synthetic_strategic_v2
ace87e2e-6337-4be3-91d4-56cf28b86d69,perlindungan pekerja migran,Sosial,informal,Jawa Barat,4,Misi 1,DPR RI,Regional,Sosial,synthetic_strategic_v2
e315e2a7-4154-4fce-951b-6afeccfad45b,bantu warga desa dapat BPJS,Sosial,informal,Jawa Timur,4,Misi 6,DPRD Provinsi,Individual,Sosial,synthetic_strategic_v2
f66cf05a-a888-4e0e-b297-c2dcc933d4a9,butuh fasilitas kesehatan,Sosial,informal,Kalimantan Timur,5,Misi 6,DPRD Kab/Kota,National,Sosial,synthetic_strategic_v2
317b52a0-32d6-40c4-860c-7bf43ef4daf8,tingkatkan kualitas pendidikan,Sosial,informal,NTT,4,Misi 1,DPRD Provinsi,National,Sosial,synthetic_strategic_v2
e21881e5-95a9-43d9-a6d6-e58c12071d26,bantu pengembangan UMKM,Sosial,informal,Kalimantan Timur,3,Misi 6,DPRD Kab/Kota,National,Sosial,synthetic_strategic_v2
c4ec36eb-c1d6-4a7c-91ff-cbc9d5ead402,lindungi warga dari kekerasan,Sosial,informal,Jawa Timur,5,Misi 1,DPR RI,Individual,Sosial,synthetic_strategic_v2
2d8b3df9-0884-485f-adb5-a813d7e9178b,HAM harus diperkuat,Sosial,informal,Papua,5,Misi 1,DPR RI,Community,Sosial,synthetic_strategic_v2
0497f8bb-7695-479a-a45b-efcc82688f59,tingkatkan kesejahteraan warga,Sosial,informal,Jawa Timur,3,Misi 6,DPRD Provinsi,Community,Sosial,synthetic_strategic_v2
d86b4e4d-a614-4a0a-a60e-dff0d5b3e7f8,bantu anak2 kurang mampu,Sosial,informal,Kalimantan Timur,4,Misi 6,DPRD Kab/Kota,Community,Sosial,synthetic_strategic_v2
fbc6a482-4dfa-4209-b6a3-79df18445d58,bantu warga terdampak bencana,Sosial,informal,NTT,5,Misi 6,DPRD Provinsi,Community,Sosial,synthetic_strategic_v2
0e493a4a-e641-4879-ba43-938b1aa64f3e,lindungi hak2 disabilitas,Sosial,informal,Jawa Timur,5,Misi 1,DPR RI,Community,Sosial,synthetic_strategic_v2
8e64dffd-856f-432e-b7ca-3b5506ae6d0e,jaga keamanan warga,Sosial,informal,NTT,5,Misi 1,DPRD Kab/Kota,National,Sosial,synthetic_strategic_v2
6565f6bf-a5f4-4195-bad6-abef30f9d4b0,warga butuh akses kesehatan murah,Sosial,informal,Jawa Timur,4,Misi 1,DPR RI,Individual,kesehatan,synthetic_strategic_v2
9e994c45-6e2c-4148-9a06-d17c4cbdf08f,desa butuh infrastruktur yang memadai,Sosial,informal,Jawa Barat,5,Misi 6,DPRD Kab/Kota,Regional,infrastruktur,synthetic_strategic_v2
d1b4e251-b557-40c7-b486-f32ecad014f8,perlindungan HAM bagi warga,Sosial,informal,Jawa Barat,5,Misi 1,DPR RI,National,HAM,synthetic_strategic_v2
ea542653-b767-4cb6-8466-52951ec6b9ee,pemerataan ekonomi desa,Sosial,informal,Jawa Timur,4,Misi 6,DPRD Provinsi,Individual,ekonomi,synthetic_strategic_v2
257db49c-2f85-4e34-b719-99db63608c68,edukasi demokrasi untuk warga,Sosial,informal,Jambi,3,Misi 1,DPRD Kab/Kota,National,demokrasi,synthetic_strategic_v2
80eb859a-3ad6-4f9d-aaaa-afde41d303ed,bantuan untuk pengusaha kecil,Sosial,informal,Sumatera Utara,4,Misi 6,DPRD Provinsi,Community,ekonomi,synthetic_strategic_v2
f884c7ca-693c-4611-ae4f-983c4f1668c2,warga butuh jaminan sosial,Sosial,informal,Jawa Barat,5,Misi 1,DPR RI,Regional,sosial,synthetic_strategic_v2
390c604a-907c-4615-81c6-87a2267e8701,peningkatan kualitas pendidikan desa,Sosial,informal,Jawa Timur,4,Misi 6,DPRD Kab/Kota,National,pendidikan,synthetic_strategic_v2
afb911ab-8a52-423d-8a02-4e2d54410e59,perlindungan lingkungan desa,Sosial,informal,Sumatera Utara,4,Misi 6,DPRD Kab/Kota,Individual,lingkungan,synthetic_strategic_v2
f660a31f-bdc6-4798-85ea-62a8368d7aa2,pembangunan infrastruktur desa,Sosial,informal,Jawa Timur,5,Misi 6,DPRD Provinsi,Regional,infrastruktur,synthetic_strategic_v2
d40078c5-fb72-4f83-892c-0c144e65b16b,Meningkatkan akses pendidikan,Sosial,formal,Jambi,4,Misi 1,DPR RI,National,Sosial,synthetic_strategic_v2
bde56825-ccec-44c9-bbba-f9694b6c1b9f,Pemerataan ekonomi desa,Sosial,formal,Sumatera Utara,5,Misi 6,DPRD Kab/Kota,Regional,Sosial,synthetic_strategic_v2
8fa5ee53-41a4-42f1-a176-a08e02dd43f8,Perlindungan HAM,Sosial,formal,Papua,5,Misi 1,DPR RI,Regional,Sosial,synthetic_strategic_v2
2dbe82a1-f757-4c1e-989f-89efbfc72fa3,Peningkatan kesehatan masyarakat,Sosial,formal,Jawa Timur,4,Misi 1,DPR RI,Regional,Sosial,synthetic_strategic_v2
04fa6f91-5b25-4c5c-9ad5-00820ee39d0b,Pembangunan ekonomi lokal,Sosial,formal,Jawa Timur,4,Misi 6,DPRD Kab/Kota,National,Sosial,synthetic_strategic_v2
1fc4200c-a04d-4204-868a-9448566eaa80,Pengembangan pendidikan karakter,Sosial,formal,Jawa Barat,3,Misi 1,DPRD Provinsi,National,Sosial,synthetic_strategic_v2
cee7afd7-6946-4bee-86ff-dd4a609c68a1,Peningkatan partisipasi masyarakat,Sosial,formal,NTT,3,Misi 1,DPR RI,Community,Sosial,synthetic_strategic_v2
f4d4c9ce-6162-485e-869a-a19ae489c14f,Pembangunan sumber daya manusia,Sosial,formal,Papua,4,Misi 6,DPRD Kab/Kota,Community,Sosial,synthetic_strategic_v2
1b089e6a-bfab-4c3a-b87b-1c99062e2481,Pengembangan kesetaraan gender,Sosial,formal,Sumatera Utara,3,Misi 1,DPR RI,Community,Sosial,synthetic_strategic_v2
